radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
GSM,262,2,566,2711,,9.56233,50.821054,99913,27673,1,1310975661,1453337312,-60
GSM,262,2,435,6073,,8.789769,53.086506,115623,9861,1,1310978396,1453337862,-62
GSM,262,2,316,19522,,13.504879,52.264622,210893,42505,1,1310978778,1453336130,-63
GSM,262,2,316,33413,,13.5505,52.29055,197519,196248,0,1310978778,1453337830,-53
GSM,262,1,14093,38574,,13.6029,52.31915,123826,6405,0,1310978778,1453337830,-51
GSM,262,2,316,1593,,13.619,52.28835,172303,203282,0,1310978778,1453337571,-62
GSM,262,1,14093,30252,,13.61355,52.3052,145040,3407,0,1310978906,1453337830,-67
GSM,262,1,14115,29760,,13.273403,52.375769,186426,4967,1,1310978907,1453334442,-64
GSM,262,7,20208,22312,,13.450647,52.425253,165544,3058,1,1310981330,1453336789,-78
GSM,262,2,350,8693,,13.686153,51.065645,60288,21637,1,1310982221,1453337960,-71
GSM,262,2,350,8691,,13.695235,51.062106,61034,13929,1,1310982221,1453337960,-71
GSM,262,2,350,7363,,13.692799,51.063795,20989,14127,1,1310982221,1453337960,-65
GSM,262,3,773,62343,,13.70886,51.050992,127537,24541,1,1310982221,1453337960,-69
GSM,262,2,350,31772,,13.69114,51.070132,80444,17834,1,1310982221,1453337960,-60
GSM,262,2,350,27832,,13.659172,51.071808,77308,19178,1,1310982221,1453337960,-69
GSM,262,3,773,63883,,13.776517,51.064673,12794,4377,1,1310982221,1453337441,-82
GSM,262,3,773,61713,,13.772342,51.064967,11837,5818,1,1310982221,1453337441,-75
GSM,262,3,773,28313,,13.849078,51.009658,149468,3872,1,1310982221,1453336395,-85
GSM,262,3,773,60743,,13.771618,51.066103,17424,5648,1,1310982221,1453337441,-81
GSM,262,3,773,63863,,13.790269,51.057601,105205,5285,1,1310982221,1453337182,-82
GSM,262,3,582,55832,,9.733212,52.622379,79787,9955,1,1310986689,1453336001,-92
GSM,262,3,316,53966,,6.54144,51.291037,104285,7605,1,1310989127,1453337965,-75
GSM,262,3,316,50716,,6.56364,51.291488,103138,2336,1,1310989127,1453335617,-72
GSM,262,1,18716,43638,,6.555572,51.299424,74393,1327,1,1310989127,1453334442,-76
GSM,262,3,316,24460,,6.536414,51.293145,104377,6808,1,1310990023,1453337965,-82
GSM,262,1,14082,4907,,12.695052,52.137123,127724,7186,1,1310995920,1453336395,-51
GSM,262,1,14082,22731,,12.933395,52.223592,50824,1798,1,1310995920,1453336931,-64
GSM,262,2,434,571,,9.360088,52.918991,108770,23264,1,1310998333,1453336658,-63
GSM,262,3,766,49476,,7.407198,51.582641,54611,795,1,1311002666,1453336526,-83
GSM,262,3,766,37816,,7.406266,51.583401,40183,1413,1,1311002666,1453336526,-82
GSM,262,2,382,7720,,12.255345,53.84169,139843,61651,1,1311008389,1453336261,-62
GSM,262,2,396,7823,,12.507281,53.852676,112719,39807,1,1311008389,1453337182,-64
GSM,262,2,387,27453,,12.27448,53.84692,78492,44981,1,1311008389,1453335872,-57
GSM,262,2,382,53403,,12.297866,53.920524,81905,8920,1,1311008389,1453335219,-54
GSM,262,2,396,7821,,12.546116,53.8805,57347,38266,1,1311008389,1453336261,-63
GSM,262,2,382,27171,,12.236738,53.918462,79825,27382,1,1311008389,1453335087,-75
GSM,262,2,387,27232,,12.261178,53.819565,168584,126346,1,1311008389,1453336780,-63
GSM,262,2,387,27231,,12.306787,53.819637,150200,46326,1,1311010290,1453336261,-71
GSM,262,2,387,7740,,12.306659,53.796652,219790,77873,1,1311010290,1453337182,-66
GSM,262,2,530,11251,,7.614825,52.040721,156447,28140,1,1311012562,1453336526,-72
GSM,262,3,682,36232,,7.621515,52.05825,144927,3855,1,1311012562,1453336527,-80
GSM,262,3,682,49392,,7.598892,52.022707,146645,4989,1,1311012562,1453335822,-91
GSM,262,2,530,11253,,7.61938,52.05953,81949,27721,1,1311012562,1453336298,-70
GSM,262,3,682,12712,,7.582955,52.004588,144367,2515,1,1311012562,1453336001,-82
GSM,262,2,514,3772,,9.694436,52.38652,136031,15723,1,1311020161,1453336529,-67
GSM,262,2,323,10241,,13.305926,52.563903,126359,27937,1,1311058594,1453336395,-60
GSM,262,2,323,33353,,13.304906,52.561179,126176,51605,1,1311059628,1453336195,-58
GSM,262,2,514,27902,,9.639133,52.417678,127211,55345,1,1311065956,1453336789,-61
GSM,262,2,309,2863,,12.756188,52.333126,101074,46011,1,1311067625,1453336242,-78
GSM,262,1,38686,22184,,6.977498,50.910321,86812,9905,1,1311074680,1453335002,-51
GSM,262,7,30629,6413,,6.970198,50.91498,86705,1814,1,1311074680,1453335002,-59
GSM,262,1,38686,62358,,6.982774,50.917398,69209,5307,1,1311074680,1453335002,-57
GSM,262,3,756,4200,,6.95849,50.916525,58566,3606,1,1311074680,1453335002,-59
GSM,262,7,30629,6412,,6.955032,50.919969,86912,2626,1,1311074680,1453335002,-51
GSM,262,7,30646,26307,,6.962212,50.914546,87082,1110,1,1311074680,1453335002,-67
GSM,262,1,38701,11617,,6.962529,50.909741,87494,2370,1,1311074680,1453335002,-57
GSM,262,3,756,8586,,6.961131,50.907326,87767,2931,1,1311074680,1453335002,-54
GSM,262,1,38701,1133,,6.966803,50.912692,87051,5169,1,1311074680,1453335002,-57
GSM,262,7,30629,26412,,6.969343,50.91186,87017,1532,1,1311074680,1453335002,-51
GSM,262,1,22273,44684,,9.838157,52.380333,111546,311,1,1311076342,1453336664,-79
GSM,262,3,582,1322,,9.831358,52.389581,18045,236,1,1311076342,1453336664,-76
GSM,262,2,381,20151,,12.043769,52.558169,113865,14753,1,1311080198,1453337701,-72
GSM,262,2,381,20153,,12.003908,52.554091,99168,8573,1,1311080198,1453337701,-76
GSM,262,2,514,43,,9.874789,52.359201,114955,93208,1,1311082777,1453336658,-69
GSM,262,3,582,2862,,9.877865,52.35736,115247,68843,1,1311082777,1453337830,-73
GSM,262,3,192,44002,,8.019476,52.351342,96496,4192,1,1311087784,1453334566,-88
GSM,262,3,192,56502,,8.013574,52.358747,17706,961,1,1311087784,1453334566,-86
GSM,262,2,384,6110,,11.48903,53.43662,146953,41829,1,1311090093,1453335087,-63
GSM,262,2,384,35132,,11.512532,53.424964,110602,28676,1,1311090093,1453334929,-55
GSM,262,2,530,311,,7.893306,52.247101,135887,34295,1,1311090986,1453337628,-51
GSM,262,1,38716,7065,,7.482914,50.451174,96677,5805,1,1311106276,1453337182,-51
GSM,262,2,663,911,,7.496132,50.442819,29151,26423,1,1311106276,1453334832,-77
GSM,262,2,380,46653,,11.480314,52.178871,142235,27533,1,1311139233,1453335043,-52
GSM,262,2,380,46652,,11.480294,52.151452,142925,21297,1,1311139233,1453335219,-70
GSM,262,2,380,22980,,11.473162,52.174598,152698,25699,1,1311139233,1453335219,-62
GSM,262,2,530,11201,,7.79508,52.186338,140391,32714,1,1311141173,1453337312,-56
GSM,262,2,530,11202,,7.7419,52.15366,144722,16063,1,1311141173,1453336919,-59
GSM,262,2,530,701,,7.716626,52.132097,144013,8407,1,1311141173,1453336919,-77
GSM,262,3,482,6989,,7.738693,52.152871,54879,4844,1,1311141173,1453336919,-71
GSM,262,3,482,23222,,7.738455,52.152452,146627,6415,1,1311141173,1453336740,-75
GSM,262,3,192,34669,,7.81304,52.195711,168807,4213,1,1311141173,1453337312,-68
GSM,262,2,530,11292,,7.793004,52.185339,62283,26631,1,1311141173,1453337175,-61
GSM,262,3,192,34019,,7.810995,52.194117,163754,5323,1,1311141173,1453337312,-61
GSM,262,3,482,56772,,7.738931,52.153265,54832,3632,1,1311141173,1453336919,-77
GSM,262,3,482,50032,,7.735627,52.151065,146420,4496,1,1311141173,1453336919,-77
GSM,262,3,192,26352,,7.821177,52.199615,138421,5735,1,1311141173,1453337312,-72
GSM,262,3,852,59822,,9.498869,52.395569,140312,2418,1,1311147871,1453337960,-79
GSM,262,7,40301,59863,,7.502131,50.44493,33514,18000,1,1311150054,1453335617,-83
GSM,262,3,316,3806,,6.576583,51.298554,101945,2339,1,1311153265,1453336401,-77
GSM,262,3,316,12190,,6.625228,51.29009,100171,1835,1,1311153265,1453337705,-89
GSM,262,1,18713,25732,,6.626198,51.247974,103539,4092,1,1311153265,1453336401,-51
GSM,262,3,316,3816,,6.576596,51.320545,78543,1789,1,1311153265,1453336401,-75
GSM,262,3,756,8606,,6.946241,50.911393,131328,7345,1,1311154547,1453335002,-52
GSM,262,2,663,21171,,7.537495,50.431239,111631,30850,1,1311155324,1453336005,-60
GSM,262,7,40301,19861,,7.503913,50.44491,26021,2651,1,1311155325,1453334832,-85
GSM,262,2,663,53291,,7.493991,50.465021,27035,24953,1,1311155325,1453336005,-77
GSM,262,2,380,4302,,11.583336,52.191891,193975,38407,1,1311158277,1453334827,-61
GSM,262,2,380,4501,,11.73361,52.219721,120538,12940,1,1311158277,1453335219,-82
GSM,262,2,380,4412,,11.74562,52.218299,138902,27356,1,1311158277,1453335004,-77
GSM,262,1,18507,60730,,11.917112,52.152703,150489,4592,1,1311158277,1453337051,-87
GSM,262,1,14595,52410,,8.69434,52.077297,120073,2010,1,1311159440,1453334702,-71
GSM,262,3,132,47839,,8.680031,52.076676,128398,2695,1,1311159440,1453334963,-69
GSM,262,2,451,692,,10.006651,54.041298,149523,42233,1,1311162645,1453337252,-67
GSM,262,2,451,14653,,9.996897,54.048253,130288,27407,1,1311162645,1453336789,-85
GSM,262,3,162,8642,,9.763024,52.886907,109703,42571,1,1311164705,1453334504,-85
GSM,262,2,381,3320,,12.199802,52.315266,112305,53928,1,1311171265,1453336395,-82
GSM,262,3,432,53772,,10.126893,51.873513,207307,23614,1,1311172428,1453335087,-75
GSM,262,1,1823,40240,,8.880302,53.029088,26415,11149,1,1311180754,1453334958,-57
GSM,262,2,451,15572,,10.486848,54.128087,35727,8526,1,1311187383,1453336261,-80
GSM,262,2,451,15212,,10.558011,54.118133,167741,15887,1,1311187383,1453337182,-79
GSM,262,2,451,15211,,10.450475,54.155708,74755,18576,1,1311187383,1453336919,-82
GSM,262,2,451,21362,,10.431201,54.064728,39979,3742,1,1311187383,1453337441,-89
GSM,262,7,10102,41517,,10.080885,53.533769,195308,3225,1,1311188788,1453337835,-61
GSM,262,3,425,43605,,9.485139,51.002996,77106,51230,1,1311214913,1453337182,-73
GSM,262,3,425,49365,,9.483395,50.97348,71611,252392,1,1311214913,1453336550,-69
GSM,262,3,425,49405,,9.482341,50.973685,62499,195183,1,1311214913,1453336131,-75
GSM,262,3,836,17990,,7.530344,51.597126,61971,824,1,1311223147,1453336130,-83
GSM,262,7,20225,22056,,13.392707,52.466252,176959,11088,1,1311225602,1453336131,-70
GSM,262,3,773,46493,,13.844104,51.044615,37850,42549,1,1311227800,1453336362,-78
GSM,262,2,414,61451,,10.538083,53.381039,56702,18285,1,1311228445,1453335198,-75
GSM,262,3,196,20686,,7.28663,50.56488,122928,2533,0,1311228702,1453334436,-70
GSM,262,3,196,64970,,7.233333,50.573333,86835,1459,0,1311228702,1453334697,-76
GSM,262,3,196,46996,,7.22666,50.59696,35040,1867,0,1311228702,1453335087,-79
GSM,262,3,196,64980,,7.233333,50.573333,80603,1843,0,1311228702,1453334697,-75
GSM,262,7,30545,15232,,8.669364,52.092365,118400,424,1,1311236899,1453334702,-80
GSM,262,2,382,7212,,12.41294,54.051271,82611,11622,1,1311237036,1453336001,-68
GSM,262,2,382,7213,,12.341597,54.047469,102096,15091,1,1311237036,1453336001,-58
GSM,262,2,409,20101,,10.655515,53.634491,149643,35860,1,1311237036,1453334566,-72
GSM,262,2,409,2322,,10.677873,53.622763,129989,39472,1,1311237036,1453334566,-54
GSM,262,2,409,2452,,10.439386,53.57679,103644,55349,1,1311237036,1453336261,-73
GSM,262,2,409,2453,,10.386638,53.599063,91721,29634,1,1311237036,1453336261,-76
GSM,262,2,409,15013,,10.39858,53.5643,43124,23135,1,1311237036,1453336550,-64
GSM,262,2,409,1071,,10.502144,53.533435,192793,132666,1,1311237036,1453337830,-64
GSM,262,2,387,27240,,11.601242,53.74379,113804,19264,1,1311237037,1453336919,-78
GSM,262,2,387,6183,,11.43307,53.758478,103925,8576,1,1311237037,1453337182,-79
GSM,262,2,309,18152,,12.612182,52.347131,78133,47695,1,1311237037,1453337830,-68
GSM,262,2,512,30251,,9.460838,52.157973,30999,5066,1,1311237037,1453335612,-84
GSM,262,2,512,16781,,9.318893,52.065266,155279,8913,1,1311237037,1453336919,-69
GSM,262,2,512,27412,,9.478926,52.186955,32887,8261,1,1311237037,1453335219,-94
GSM,262,2,512,1052,,9.48843,52.140209,38495,12605,1,1311237037,1453336395,-87
GSM,262,2,512,1111,,9.461168,52.167875,38847,11075,1,1311237037,1453336527,-92
GSM,262,2,512,1112,,9.447275,52.169991,61689,13376,1,1311237037,1453335612,-90
GSM,262,2,512,1051,,9.533048,52.128897,40755,5462,1,1311237037,1453336261,-82
GSM,262,2,512,27051,,9.501619,52.172706,18555,5384,1,1311237037,1453335612,-82
GSM,262,2,409,2313,,10.509259,53.543455,142323,136398,1,1311237037,1453337830,-72
GSM,262,2,409,2312,,10.538492,53.549471,149706,89243,1,1311237037,1453337830,-77
GSM,262,2,409,9642,,10.647789,53.54,66097,28457,1,1311237037,1453337366,-67
GSM,262,2,409,2183,,10.568537,53.532179,157829,63327,1,1311237037,1453337441,-71
GSM,262,2,384,6543,,10.745893,53.519716,201433,33069,1,1311237037,1453337960,-65
GSM,262,2,316,2261,,13.71665,52.37585,75758,16391,0,1311237037,1453336658,-75
GSM,262,2,316,12041,,13.7215,52.39665,119846,12186,0,1311237037,1453337182,-76
GSM,262,2,409,20103,,10.569586,53.570927,63284,39086,1,1311237037,1453337182,-83
GSM,262,2,409,59043,,10.62486,53.592484,105512,24042,1,1311237037,1453337571,-82
GSM,262,2,409,20102,,10.65166,53.603782,149307,35930,1,1311237037,1453334566,-69
GSM,262,2,384,53091,,10.627036,53.496587,148681,10379,1,1311237037,1453337441,-83
GSM,262,2,382,27160,,12.329808,54.04133,101068,15810,1,1311237165,1453335815,-74
GSM,262,2,409,15012,,10.426662,53.566016,54558,36179,1,1311237165,1453336789,-64
GSM,262,2,323,411,,13.311165,52.559651,125196,49876,1,1311237166,1453336395,-61
GSM,262,2,409,12840,,10.776069,53.696442,152803,101875,1,1311237294,1453334697,-68
GSM,262,2,409,15011,,10.409136,53.580384,54785,37181,1,1311237294,1453336789,-72
GSM,262,2,396,7773,,12.631975,53.944193,111336,55821,1,1311237295,1453336919,-53
GSM,262,2,396,53802,,12.570187,53.982293,49259,10256,1,1311237295,1453336526,-72
GSM,262,2,512,27052,,9.483695,52.128722,41619,12070,1,1311237295,1453336527,-80
GSM,262,2,323,33351,,13.311636,52.571954,127069,20746,1,1311237295,1453336395,-67
GSM,262,2,524,11832,,8.693354,52.09146,148100,13538,1,1311237295,1453334957,-75
GSM,262,2,382,25473,,12.189531,53.997984,108153,40694,1,1311237423,1453335350,-59
GSM,262,2,382,25472,,12.258151,54.010315,103058,24062,1,1311237423,1453336001,-57
GSM,262,2,381,18712,,12.46953,52.306599,132567,16247,1,1311237424,1453337182,-87
GSM,262,2,301,2912,,12.92856,52.685287,437906,147415,1,1311237424,1453337571,-81
GSM,262,2,396,9631,,12.747924,53.859322,60184,29122,1,1311237424,1453337051,-73
GSM,262,2,396,51913,,12.567788,54.012065,61661,15001,1,1311237424,1453336372,-67
GSM,262,2,396,7772,,12.727773,53.955347,52874,25249,1,1311237424,1453336919,-59
GSM,262,2,396,7822,,12.579294,53.854971,93764,54717,1,1311237424,1453337182,-62
GSM,262,2,512,27053,,9.46414,52.176567,38863,9778,1,1311237424,1453335241,-77
GSM,262,2,323,10223,,13.278834,52.598047,99774,25225,1,1311237424,1453336450,-67
GSM,262,2,316,12933,,13.75675,52.41745,150290,6755,0,1311237424,1453337182,-63
GSM,262,2,316,12931,,13.75675,52.41745,110604,6820,0,1311237424,1453337182,-68
GSM,262,2,382,25802,,12.226423,54.009945,150915,52971,1,1311237559,1453336001,-59
GSM,262,2,396,27323,,12.766399,53.84167,29009,9461,1,1311237559,1453337051,-57
GSM,262,2,396,51912,,12.656327,54.019825,68412,57147,1,1311237559,1453336919,-73
GSM,262,2,396,8702,,12.820722,53.898464,47746,12451,1,1311237559,1453337349,-67
GSM,262,2,323,521,,13.282929,52.596686,99459,28256,1,1311237560,1453336658,-51
GSM,262,2,514,19727,,9.730459,52.453229,143626,17092,1,1311237560,1453336001,-73
GSM,262,2,301,12800,,13.240226,52.772203,129983,33137,1,1311237560,1453337830,-69
GSM,262,2,382,7730,,12.191887,54.005252,109565,43001,1,1311237689,1453337051,-61
GSM,262,2,382,8181,,12.127693,53.977586,86030,9853,1,1311237689,1453337051,-76
GSM,262,2,383,35121,,12.054505,53.943331,88687,6661,1,1311237689,1453337571,-83
GSM,262,2,323,111,,13.253553,52.613447,92052,15732,1,1311237690,1453336583,-80
GSM,262,2,316,2271,,13.7857,52.4259,136999,21410,0,1311237690,1453337231,-57
GSM,262,3,773,46513,,13.819059,51.044522,90464,35384,1,1311237690,1453336919,-83
GSM,262,2,10107,1471,,10.730376,53.767938,9341,182,1,1311237818,1453335480,-113
GSM,262,2,381,48592,,11.773868,52.123462,268020,22725,1,1311237819,1453337658,-62
GSM,262,2,512,27413,,9.453442,52.18442,62922,6315,1,1311237819,1453335480,-92
GSM,262,2,323,28361,,13.249921,52.620672,92549,15988,1,1311237819,1453336789,-84
GSM,262,2,323,36301,,13.245202,52.615627,102727,11067,1,1311237819,1453336789,-78
GSM,262,2,407,13381,,10.030082,53.540743,144595,19690,1,1311237819,1453336888,-58
GSM,262,2,301,5902,,12.927802,52.678231,441697,143484,1,1311237955,1453337571,-69
GSM,262,2,396,8701,,12.801554,53.816656,67515,60970,1,1311237956,1453337571,-69
GSM,262,2,396,26971,,12.865677,53.867896,97040,16520,1,1311237956,1453337571,-64
GSM,262,2,404,1853,,9.629869,53.481608,68118,32591,1,1311238077,1453335612,-81
GSM,262,2,404,12812,,9.611804,53.498507,83066,70995,1,1311238077,1453335872,-76
GSM,262,2,301,1912,,12.991791,52.632887,135992,16975,1,1311238089,1453334697,-73
GSM,262,2,301,9882,,13.225568,52.785961,129990,16199,1,1311238089,1453337591,-71
GSM,262,2,409,59042,,10.644777,53.552078,180066,13534,1,1311238222,1453337571,-83
GSM,262,2,515,27651,,9.612006,52.831685,92381,18582,1,1311238223,1453337475,-69
GSM,262,2,301,45571,,12.983709,52.628337,136685,12317,1,1311238223,1453334697,-86
GSM,262,2,396,26913,,12.825504,53.950865,83774,8378,1,1311238223,1453337571,-79
GSM,262,2,396,7762,,12.565535,54.018208,79121,22011,1,1311238223,1453336526,-76
GSM,262,1,17504,14065,,12.132327,48.998775,86451,24555,1,1311238344,1453337312,-51
GSM,262,2,842,33423,,12.143283,49.001417,85951,74766,1,1311238344,1453337816,-51
GSM,262,1,17504,14063,,12.143021,49.009053,26249,3810,1,1311238344,1453336794,-55
GSM,262,2,842,33421,,12.144521,49.004492,86210,48022,1,1311238344,1453337441,-54
GSM,262,1,17504,59514,,12.131769,49.000973,86553,44208,1,1311238344,1453337960,-51
GSM,262,1,17504,14064,,12.148158,49.000691,85910,13190,1,1311238344,1453337188,-51
GSM,262,2,842,49031,,12.147613,48.998721,86630,18571,1,1311238344,1453336532,-51
GSM,262,2,842,20651,,12.139217,49.005147,55389,12176,1,1311238344,1453337182,-61
GSM,262,1,17504,17574,,12.126408,48.99901,83613,36921,1,1311238344,1453337960,-51
GSM,262,3,907,57687,,12.144714,49.001173,85114,34694,1,1311238344,1453337188,-71
GSM,262,2,842,12502,,12.13727,49.005338,68945,4555,1,1311238344,1453336794,-53
GSM,262,3,907,47257,,12.136775,48.99969,84209,52083,1,1311238344,1453336794,-73
GSM,262,3,907,47237,,12.133027,48.99949,63340,30507,1,1311238344,1453336794,-77
GSM,262,1,17504,2215,,12.12405,48.997568,60218,17414,1,1311238344,1453336130,-61
GSM,262,2,842,33422,,12.151104,48.999782,86337,77797,1,1311238344,1453337960,-52
GSM,262,2,842,18102,,12.145898,49.001542,70833,20462,1,1311238344,1453337188,-58
GSM,262,2,842,20652,,12.146157,49.000518,63869,34145,1,1311238344,1453337960,-64
GSM,262,1,17502,40952,,12.129606,48.996544,86148,61595,1,1311238344,1453337312,-51
GSM,262,3,907,46607,,12.144457,49.001323,85618,60469,1,1311238344,1453337188,-65
GSM,262,7,50832,28307,,12.135616,49.003429,58889,494,1,1311238344,1453336794,-79
GSM,262,2,842,7712,,12.146461,49.002143,86409,44065,1,1311238344,1453337960,-54
GSM,262,3,907,42097,,12.141368,49.000913,87131,80037,1,1311238344,1453337188,-59
GSM,262,7,50832,8311,,12.114327,49.002759,19218,561,1,1311238344,1453335747,-80
GSM,262,1,17504,27171,,12.124513,49.00694,70254,1274,1,1311238344,1453336136,-51
GSM,262,7,50832,28310,,12.131129,49.020872,72327,3504,1,1311238344,1453336924,-57
GSM,262,7,50832,26051,,12.134186,49.00594,68933,1536,1,1311238344,1453336664,-66
GSM,262,2,842,32433,,12.150372,48.999159,87571,55036,1,1311238344,1453337441,-55
GSM,262,3,907,53517,,12.161768,48.992675,76743,23925,1,1311238344,1453336924,-69
GSM,262,1,17504,56420,,12.128876,49.006276,70102,1498,1,1311238344,1453336794,-51
GSM,262,3,907,53507,,12.133573,48.999752,55204,35549,1,1311238344,1453336924,-74
GSM,262,3,907,39407,,12.135394,49.005309,70386,6934,1,1311238344,1453335746,-67
GSM,262,3,907,17817,,12.142297,49.002572,71529,28542,1,1311238344,1453335746,-62
GSM,262,7,50832,48693,,12.1608,48.992034,91793,2039,1,1311238344,1453335877,-77
GSM,262,2,409,5791,,10.560023,53.528745,112389,36787,1,1311238482,1453335872,-71
GSM,262,2,396,26601,,12.933369,53.808761,80198,12388,1,1311238482,1453336789,-73
GSM,262,2,411,25121,,9.927023,53.66435,104195,17008,1,1311238610,1453336130,-82
GSM,262,2,380,22593,,11.652686,52.156918,193078,56927,1,1311238610,1453337757,-57
GSM,262,2,380,22582,,11.645138,52.13484,135471,12301,1,1311238611,1453337830,-67
GSM,262,2,512,41701,,9.234354,52.641593,98621,31044,1,1311238611,1453336789,-73
GSM,262,2,512,16310,,9.49754,52.09258,32132,5257,1,1311238611,1453336341,-104
GSM,262,2,411,12422,,9.938981,53.652815,155969,41713,1,1311238739,1453336581,-70
GSM,262,2,411,373,,9.963,53.680414,160950,21851,1,1311238739,1453337182,-62
GSM,262,2,380,3291,,11.66305,52.137618,84990,9633,1,1311238740,1453337879,-78
GSM,262,2,512,34472,,9.234386,52.638564,87116,36682,1,1311238869,1453336261,-60
