radio,net,cell,lon,lat,range,samples,distance,grado
UMTS,88,25795801,12.483809,41.896328,322,7,932.352470378,185
UMTS,88,25795808,12.491144,41.899532,355,20,1044.6931911,179
UMTS,88,25795809,12.490784,41.902028,318,4,1323.58418741,157
UMTS,88,25795622,12.500398,41.908867,38,2,2163.8844978,102
UMTS,88,25795040,12.503162,41.910357,260,3,2384.79813102,122
UMTS,88,25794799,12.511154,41.915013,162,2,3096.53136481,90
UMTS,88,26189072,12.517372,41.917122,409,3,3527.73753366,107
UMTS,88,26188221,12.523328,41.927149,1206,7,4713.54268299,210
UMTS,88,26157703,12.52369,41.916544,175,20,3745.66323718,85
UMTS,88,26157893,12.527749,41.914404,152,2,3766.39984989,90
UMTS,88,25774284,12.523901,41.906932,165,2,2995.58527199,103
UMTS,88,25772528,12.521645,41.905268,94,2,2749.51171657,102
UMTS,88,25764201,12.518455,41.902471,180,2,2374.03869339,119
UMTS,88,25782064,12.514331,41.899895,82,3,1959.41308786,117
UMTS,88,25764203,12.515147,41.898527,56,3,1932.62652237,125
UMTS,88,25781991,12.51343,41.891773,267,2,1577.04261367,170
UMTS,88,25960812,12.507517,41.888577,44,2,1141.67607185,146
UMTS,88,25961359,12.500552,41.869277,819,3,2403.00687265,249
UMTS,88,26031690,12.489947,41.867612,148,8,2515.61101996,172
UMTS,88,26057095,12.490093,41.867623,50,21,2513.6506598,162
UMTS,88,25764162,12.478038,41.906945,740,5,2146.4310293,266
UMTS,10,10085223,12.58248,41.840543,16,5,8674.80950529,153
UMTS,10,10085210,12.5824,41.840623,6,3,8664.5708876,150
UMTS,99,19372765,12.421001,41.90134,3266,194,5441.63890306,615
UMTS,99,19372061,12.423827,41.90189,227,15,5252.36956414,94
UMTS,99,19372054,12.427306,41.901523,1083,14,4991.96368705,173
UMTS,99,19372051,12.423618,41.9019,213,2,5267.68473693,93
UMTS,99,19372768,12.421562,41.901478,410,29,5404.63660129,109
UMTS,99,19374353,12.420993,41.901842,376,19,5455.25662213,104
UMTS,1,98977692,12.607729,41.844712,1787,9,9947.40110523,376
UMTS,1,98965820,12.596097,41.855653,870,2,8607.5209502,258
GSM,88,17293,12.513669,41.803641,2900,6,9754.00004741,376
GSM,88,17446,12.534543,41.954676,246,8,7830.23064735,75
UMTS,88,81089800,12.497995,41.899594,5,5,1129.15458301,132
UMTS,1,99009931,12.555549,41.862949,2440,9,5585.69314851,554
UMTS,1,98982896,12.558577,41.859577,46,16,5980.92078131,155
GSM,1,23536,12.558997,41.859102,30,2,6036.6606502,155
UMTS,1,98962034,12.562521,41.856062,985,17,6445.88823816,281
UMTS,1,98965847,12.554623,41.864831,1871,41,5416.28920042,412
UMTS,88,26058457,12.445012,41.876727,44,10,3818.78097742,98
UMTS,1,98834907,12.498182,41.997721,4787,96,11970.0657532,233
UMTS,88,25978670,12.525112,41.891265,208,13,2437.57777374,135
UMTS,10,10412650,12.476287,41.891537,214,18,1201.16407588,176
UMTS,10,10412251,12.476831,41.890697,4,5,1152.60822947,149
UMTS,1,76864259,12.44856,41.895927,12,4,3313.29114971,89
UMTS,10,10061339,12.412956,41.89012,205,4,5894.88812103,78
UMTS,88,26176630,12.506035,41.959961,184,2,7828.78357197,61
UMTS,88,26163207,12.505345,41.970688,27,2,9007.46584437,61
UMTS,88,25253424,12.505109,41.987822,722,3,10902.5885103,103
UMTS,88,25253422,12.515237,41.989475,402,20,11175.4751055,91
UMTS,1,76842499,12.399735,41.887721,16,3,6882.0048798,62
UMTS,1,76864515,12.399795,41.887884,6,2,6876.86833042,62
GSM,88,8996,12.508896,41.806912,46,2,9342.03211539,104
UMTS,1,98981888,12.554806,41.860188,294,2,5712.97531196,182
UMTS,1,98965831,12.600228,41.857376,3798,11,8802.04789763,909
UMTS,99,18064453,12.463862,41.834692,934,31,6522.72409066,266
UMTS,1,98971778,12.473062,41.858548,0,2,3797.31844149,144
UMTS,99,21997004,12.383246,41.889793,14,6,8101.41995579,58
UMTS,88,26026415,12.515204,41.890189,7660,20,1698.69458861,4367
UMTS,88,26159496,12.535167,41.935393,322,6,5952.04020802,114
UMTS,88,26159490,12.574702,41.953806,4698,23,9357.45932976,665
UMTS,1,98977387,12.582236,41.877912,685,38,6813.97982705,218
UMTS,1,98895659,12.482214,41.89462,108,5,899.572784082,151
UMTS,1,98911951,12.47751,41.891579,591,7,1111.7697218,276
UMTS,88,25252495,12.394634,41.948261,560,3,9718.35905223,44
GSM,88,8831,12.517878,41.941473,1935,6,6013.37179538,314
GSM,1,38417,12.532182,41.954644,283,4,7758.31671744,76
UMTS,99,21339524,12.482152,41.905816,0,2,1897.08709961,110
UMTS,88,26026789,12.503438,41.82293,1,2,7524.47756312,98
UMTS,99,18066392,12.484484,41.849683,1691,72,4541.07058598,448
UMTS,99,18064172,12.492295,41.857862,215,4,3593.83248139,167
UMTS,99,21339936,12.480592,41.90419,290,4,1786.31661488,178
UMTS,99,18029433,12.491271,41.857965,1,2,3583.23949397,146
UMTS,88,25764786,12.47682,41.9091,162,6,2399.84279619,121
UMTS,88,25757706,12.474388,41.90741,602,23,2334.95084038,225
UMTS,88,25795800,12.469353,41.896572,357,5,1849.06587619,215
UMTS,88,25764117,12.473176,41.897772,45,3,1654.80671063,134
UMTS,88,25804160,12.473205,41.899328,48,11,1747.80779225,130
UMTS,1,98911617,12.488132,41.911185,27,3,2357.80785056,93
UMTS,88,26160115,12.485378,41.940631,1292,7,5635.98268112,143
UMTS,88,26189526,12.480315,41.9353,669,3,5098.08709139,103
UMTS,88,26157590,12.457474,41.925045,182,2,4663.69935524,64
UMTS,88,26058448,12.445614,41.88254,931,6,3571.61328059,191
UMTS,88,26028272,12.44237,41.864661,704,2,4670.37176616,133
UMTS,88,25257562,12.515098,41.989782,982,18,11207.6597986,112
UMTS,88,26192988,12.4855,41.945179,206,2,6139.13074029,66
UMTS,88,26159394,12.470517,41.94,473,4,5774.22163887,80
UMTS,88,25240171,12.500015,41.989776,57,2,11093.1836813,65
UMTS,88,26159391,12.460405,41.932502,596,3,5271.86524592,91
UMTS,88,26057131,12.440575,41.882495,188,2,3937.17402293,93
UMTS,10,10085072,12.440631,41.858166,69,2,5235.15367355,79
UMTS,88,25240172,12.484986,41.965094,2691,50,8351.04218125,167
UMTS,88,26162963,12.453621,41.933748,206,2,5635.78808829,63
UMTS,88,25730790,12.438454,41.889647,167,2,4001.65328286,94
UMTS,88,25729529,12.439915,41.894203,627,5,3918.61671388,131
UMTS,88,26159755,12.499344,41.951833,1264,2,6877.98234115,111
UMTS,88,26028273,12.444215,41.874157,97,4,3992.31476383,101
UMTS,10,10085074,12.441345,41.858423,156,6,5176.87784445,86
UMTS,1,98912103,12.484452,41.905447,166,10,1796.84563897,128
UMTS,1,98964926,12.578327,41.806285,10,2,11304.0353404,84
UMTS,1,98962457,12.575523,41.811592,300,2,10700.751138,139
UMTS,1,98981754,12.586488,41.831682,221,3,9548.12301443,176
UMTS,1,98962223,12.591622,41.839732,99,2,9262.73732301,168
UMTS,1,98982894,12.599378,41.85942,128,2,8652.42922504,142
UMTS,1,98983073,12.604535,41.870402,161,2,8616.70548116,132
UMTS,1,98961932,12.60876,41.877926,237,2,8752.37356318,135
UMTS,1,98962188,12.61442,41.888615,178,2,9068.61670547,140
UMTS,1,98962509,12.615442,41.897283,264,2,9177.7654927,142
UMTS,1,98964842,12.615408,41.914942,170,2,9548.73476542,143
UMTS,1,98964843,12.60808,41.924902,185,2,9426.90207883,135
UMTS,1,98387857,12.59913,41.936182,297,5,9442.13570129,130
UMTS,1,98851231,12.594755,41.941757,114,3,9530.90013781,113
UMTS,1,98982895,12.549465,41.865202,41,9,5070.45718419,128
UMTS,1,98982897,12.55347,41.868482,3000,7,5140.8885173,760
UMTS,1,98984120,12.559525,41.893754,485,8,5006.29387714,213
UMTS,1,98959765,12.548675,41.893576,228,3,4201.68276566,141
UMTS,1,98959766,12.538937,41.892643,862,5,3472.22450971,209
UMTS,1,98961296,12.529316,41.892046,1171,6,2754.67844526,284
UMTS,1,98969450,12.535832,41.892283,668,8,3239.2380778,181
UMTS,1,98977725,12.525873,41.891839,881,3,2497.96356606,239
UMTS,1,98965055,12.524763,41.891656,972,6,2414.28121873,252
UMTS,1,98969257,12.51753,41.892003,320,8,1882.5064989,169
UMTS,1,98945931,12.563019,41.873513,8762,6,5566.37402211,4111
GSM,88,16883,12.430855,41.811163,45,10,9901.58019504,117
UMTS,1,98965822,12.595665,41.852148,3870,14,8760.01841248,916
UMTS,99,18719692,12.54157,41.888536,9,2,3661.27090221,118
UMTS,88,25337507,12.41765,41.831653,6,2,8549.43064515,86
UMTS,88,25307367,12.417696,41.83175,19,2,8539.00749668,86
UMTS,88,25307366,12.418037,41.83199,20,2,8502.28155102,84
UMTS,1,98983091,12.599358,41.837112,2253,4,9896.68373945,479
UMTS,88,25757674,12.477972,41.890379,277,6,1066.63826211,195
UMTS,1,98965872,12.620781,41.866829,676,6,9884.45572641,156
UMTS,88,25769730,12.475729,41.885977,2,2,1318.29555593,132
UMTS,88,26157594,12.466822,41.938051,2747,59,5652.52489222,325
UMTS,99,18681548,12.530859,41.912257,96,4,3771.50530187,94
UMTS,99,18721857,12.533027,41.908596,193,5,3651.94777145,123
UMTS,99,21339548,12.503721,41.8996,71,2,1347.24968602,143
UMTS,1,98959853,12.579711,41.877097,1061,28,6649.56603524,264
UMTS,1,98962491,12.590334,41.902177,231,10,7400.60652466,127
UMTS,1,98962490,12.586743,41.906256,2867,20,7237.28792287,583
UMTS,1,98961886,12.588112,41.910426,182,7,7462.80712097,135
UMTS,1,98977728,12.591394,41.912467,3264,15,7765.20194195,632
UMTS,1,98372585,12.589068,41.919541,570,13,7893.89785621,146
UMTS,1,98372583,12.58703,41.927193,947,10,8151.84213237,178
UMTS,1,98830042,12.579045,41.938219,43,2,8370.75405303,99
UMTS,1,98963174,12.558588,41.897412,1983,30,4986.44437919,456
UMTS,1,98962385,12.625527,41.831313,27,2,11857.4580145,91
UMTS,1,98982443,12.625029,41.829358,1169,11,11948.2449395,151
UMTS,88,80933128,12.509254,41.876625,176,67,1962.11095533,152
UMTS,10,10085081,12.421684,41.925582,10,2,6561.84538704,49
UMTS,1,98982892,12.565645,41.859894,3192,12,6400.7931029,812
GSM,1,7314,12.489356,41.870531,562,3,2195.84552244,233
GSM,1,38477,12.491658,41.867043,568,2,2573.14851647,225
UMTS,1,98963242,12.532075,41.868857,365,29,3785.46268072,155
UMTS,1,98983463,12.532024,41.868388,19,8,3815.4148455,130
UMTS,99,18060966,12.455164,41.84806,9,2,5436.29384239,125
UMTS,99,18063325,12.473581,41.890526,375,7,1393.0515841,204
UMTS,99,18063328,12.47702,41.892135,2843,74,1157.86400954,1527
UMTS,99,18060943,12.468682,41.882509,234,2,1952.14361621,153
UMTS,1,98835116,12.531352,41.933556,2040,6,5629.29588634,363
UMTS,1,98830244,12.522999,41.926202,8,3,4609.78461044,71
UMTS,1,98838174,12.515793,41.918915,70,3,3641.11624895,82
UMTS,1,98842313,12.512013,41.916605,340,3,3283.42745611,96
UMTS,1,98895432,12.479982,41.912956,79,2,2694.99009502,87
UMTS,1,98918331,12.473057,41.910767,124,5,2701.21657892,118
UMTS,1,98895654,12.467796,41.901778,441,7,2233.1592767,275
UMTS,1,98895883,12.463756,41.902127,304,6,2504.4845205,242
UMTS,1,98907754,12.462753,41.902006,191,3,2560.97697433,208
UMTS,1,98907745,12.466254,41.901386,243,8,2303.66251894,215
UMTS,1,98916192,12.464202,41.90186,24,2,2460.65270457,167
UMTS,1,98915998,12.462338,41.900284,190,6,2495.46414241,198
UMTS,1,98916967,12.464624,41.900893,415,4,2378.37901391,272
UMTS,1,98912069,12.469624,41.899575,805,13,1984.42416662,426
GSM,1,15694,12.62608,41.831072,30,7,11906.4608949,89
GSM,1,26011,12.604681,41.855134,4877,4,9206.54363837,1114
UMTS,1,98961104,12.568732,41.91532,325,23,6327.20336111,135
UMTS,88,26157639,12.480078,41.923536,47,2,3820.85789754,65
UMTS,88,26157644,12.479135,41.923463,207,3,3830.30128456,68
UMTS,88,26159444,12.478525,41.923429,157,2,3838.50518181,67
GSM,1,26013,12.57456,41.86175,69,24,6875.11914673,152
UMTS,88,25970901,12.55685,41.883309,40,2,4851.71269924,128
UMTS,1,98960851,12.500387,41.87148,1802,2,2163.49130831,547
UMTS,1,98977704,12.54693,41.863119,2548,5,5048.56980604,558
UMTS,99,18719664,12.529333,41.873629,13,2,3306.83416845,122
UMTS,99,18719661,12.529365,41.873633,9,2,3308.5613877,122
UMTS,1,98965846,12.562318,41.857131,1014,13,6364.36185914,292
GSM,1,8639,12.562778,41.85655,43,6,6429.62131831,159
UMTS,88,25323026,12.421359,41.811122,8547,12,10249.2798534,1531
UMTS,99,19398142,12.420946,41.90156,4,4,5451.26052284,80
UMTS,1,98960726,12.478313,41.852513,88,3,4316.12163907,151
UMTS,99,18061626,12.424082,41.877902,15,5,5248.56366793,70
UMTS,99,21961715,12.394081,41.854474,3051,14,8304.8483596,201
UMTS,99,19374362,12.40287,41.904508,3709,2,6833.47834416,473
UMTS,99,19371383,12.425059,41.930676,57,4,6728.67824563,41
UMTS,1,98911615,12.518592,41.888442,6307,7,1959.75525545,3593
UMTS,1,98918711,12.504802,41.901772,321,12,1588.20228751,188
UMTS,88,26163621,12.54312,41.972126,563,10,9866.05964122,108
UMTS,88,26187999,12.543333,41.971215,310,4,9778.63292171,95
UMTS,88,26188001,12.538252,41.968011,223,2,9306.06537393,85
UMTS,88,26231283,12.428256,41.81055,1073,6,10051.9152704,199
UMTS,88,26228763,12.430641,41.810918,37,7,9933.0778882,115
UMTS,88,26254435,12.431189,41.811414,711,15,9865.39165474,181
GSM,1,17813,12.554234,41.867371,313,19,5249.57812953,154
UMTS,88,80916742,12.428655,41.899982,147,8,4853.64357131,86
UMTS,1,98981309,12.569851,41.861881,881,5,6559.62359398,235
UMTS,1,98965823,12.574,41.861722,1520,57,6839.66353163,379
GSM,88,8656,12.430846,41.811106,62,20,9907.51389238,118
UMTS,1,98977172,12.558231,41.882308,1959,12,4971.34810418,467
UMTS,1,98959696,12.554282,41.864233,136,15,5429.71171366,157
UMTS,88,25962935,12.542227,41.889166,709,4,3707.2479407,183
UMTS,99,21996671,12.483427,41.806112,1,2,9373.10624319,117
UMTS,88,26157696,12.530395,41.934634,306,4,5696.7908177,109
UMTS,88,26188219,12.529536,41.933277,277,5,5534.10157555,109
UMTS,88,25802965,12.505557,41.89669,57,11,1220.80067074,145
UMTS,88,25795636,12.494401,41.901657,240,20,1286.54221752,156
UMTS,88,26193010,12.43087,41.93695,115,4,6922.6363861,44
UMTS,88,25241913,12.407926,41.959993,225,5,9982.72006823,39
UMTS,1,99158871,12.420753,41.92484,38,5,6568.48244705,52
UMTS,1,99165776,12.421293,41.924805,240,11,6533.74993151,60
UMTS,1,99162565,12.420923,41.924947,59,8,6565.27093087,52
UMTS,1,99156347,12.432915,41.91779,62,2,5377.46424643,59
UMTS,1,99165790,12.441072,41.913859,144,4,4630.24293742,72
UMTS,1,98918409,12.450965,41.906277,425,2,3556.55877137,127
UMTS,88,26225640,12.511345,41.802294,2607,6,9875.75355657,321
UMTS,10,10085939,12.457078,41.873946,67,2,3179.60487428,121
UMTS,10,10414700,12.456125,41.874554,430,4,3200.92544716,153
UMTS,10,10084069,12.564862,41.929477,803,8,6938.94481983,146
UMTS,88,26057116,12.464104,41.863577,207,2,3625.33488086,146
UMTS,88,26059372,12.461914,41.858552,484,5,4179.67010689,171
UMTS,88,26056696,12.468495,41.859009,237,3,3891.87266255,163
UMTS,10,10391699,12.479805,41.905751,10,7,1966.68113031,109
UMTS,88,25766298,12.508077,41.897167,470,23,1404.57477463,212
UMTS,1,99174357,12.422399,41.914628,13,3,5863.85824049,62
UMTS,1,99169158,12.424803,41.914679,56,3,5708.96396814,65
UMTS,1,99180902,12.425473,41.914644,1,2,5663.40910353,65
UMTS,1,99159858,12.42727,41.898503,375,6,4920.25357466,103
UMTS,88,80929799,12.562296,41.900282,5,5,5316.80457544,149
UMTS,88,80944904,12.480534,41.924621,227,17,3930.47845006,67
UMTS,88,26157681,12.587343,41.959702,367,3,10472.0290821,97
UMTS,88,26167487,12.57641,41.955427,283,4,9576.94767962,110
UMTS,88,26157989,12.565204,41.947459,624,8,8361.88518262,146
UMTS,88,80952584,12.564771,41.946059,115,2,8222.70010636,106
UMTS,88,26188216,12.541839,41.937809,129,2,6450.11445938,106
UMTS,88,26188217,12.537764,41.936082,224,5,6121.20524001,105
UMTS,88,26157692,12.531268,41.937272,1372,8,5984.3994407,238
UMTS,88,26188218,12.529987,41.936467,512,7,5860.13426147,135
UMTS,1,98918421,12.457163,41.90489,38,6,3082.68341911,116
UMTS,88,25730251,12.425797,41.902937,162,10,5141.73013274,90
UMTS,88,25730250,12.427212,41.90267,190,19,5032.50411626,88
UMTS,88,26028504,12.49712,41.860051,77,31,3369.17117132,151
UMTS,88,25717896,12.426002,41.902933,100,17,5126.97393497,84
UMTS,88,25717895,12.428936,41.904414,292,27,4968.04169199,87
UMTS,88,25717894,12.430695,41.904555,85,10,4849.54330834,76
UMTS,1,98911983,12.457218,41.902593,569,67,2951.29797095,305
UMTS,1,98911981,12.456909,41.904746,198,14,3090.25221927,155
UMTS,1,98916974,12.457646,41.902821,257,34,2935.31775834,191
UMTS,1,98941494,12.45761,41.902727,134,10,2932.67032583,153
UMTS,1,98912000,12.456753,41.902127,314,10,2958.19623572,205
UMTS,1,98918419,12.457079,41.901503,243,26,2905.80649618,187
UMTS,1,98918418,12.455212,41.898574,101,4,2910.96449612,144
UMTS,1,98918420,12.45565,41.898904,91,9,2892.29836467,143
UMTS,1,99158040,12.454269,41.897649,316,20,2946.68815627,175
UMTS,1,99158044,12.454182,41.896982,281,35,2932.84284359,166
UMTS,1,98916973,12.457679,41.902822,112,9,2933.22011186,149
UMTS,1,98895594,12.456212,41.89978,16,3,2887.65460326,133
UMTS,1,98894244,12.456532,41.901358,392,6,2935.59351049,241
UMTS,1,99165872,12.45404,41.898113,417,38,2977.9166446,197
UMTS,1,98918424,12.457343,41.904698,255,29,3060.0300338,171
UMTS,1,98916972,12.457884,41.902571,132,12,2906.51420778,158
UMTS,1,98895480,12.45661,41.901707,422,8,2947.04477528,252
UMTS,1,99165873,12.454831,41.898116,21,2,2921.96326249,128
UMTS,1,99165873,12.454262,41.896972,166,39,2926.81521653,143
UMTS,1,98895595,12.457678,41.90365,18,3,2978.57161076,127
UMTS,1,99157426,12.455242,41.896116,420,27,2832.82361077,180
GSM,1,40841,12.396431,41.883837,185,3,7156.48301349,67
GSM,1,7799,12.375457,41.87748,14413,19,8792.8082918,4661
GSM,1,4844,12.3559,41.872895,338,6,10311.1907433,49
UMTS,1,98505446,12.338087,41.8704,560,3,11662.1749034,34
UMTS,1,99158046,12.45071,41.898186,218,6,3217.19505307,132
GSM,1,4846,12.367851,41.874985,261,4,9396.4031723,61
UMTS,88,26031835,12.46314,41.8696,48,2,3151.83543498,133
UMTS,88,26027326,12.463542,41.87004,76,5,3095.80764723,139
UMTS,88,26061921,12.459833,41.871271,315,4,3200.4611659,157
UMTS,1,98981754,12.587137,41.846578,12035,15,8546.57806229,4441
UMTS,1,98524593,12.340877,41.883194,917,52,11273.9186712,48
UMTS,1,98524481,12.362555,41.885388,550,33,9652.21865227,53
UMTS,1,98503721,12.384762,41.885902,119,9,8002.53234214,65
UMTS,1,98524561,12.398044,41.884742,349,34,7027.98578441,70
UMTS,1,98502276,12.415779,41.888699,81,38,5687.51637719,73
UMTS,1,99162419,12.420876,41.88851,209,54,5309.83596865,81
GSM,1,40002,12.405599,41.88803,260,18,6445.5398166,79
UMTS,1,99158817,12.417366,41.888657,36,19,5569.84465688,74
UMTS,1,99179497,12.418595,41.888534,52,27,5479.04683148,75
UMTS,1,99157728,12.42744,41.890825,351,28,4819.79130602,100
UMTS,1,99161619,12.42758,41.891232,46,7,4810.30974052,83
GSM,1,39978,12.434529,41.89025,203,58,4292.75306705,92
UMTS,1,98524489,12.337319,41.883738,2009,39,11533.6752144,69
UMTS,1,99161384,12.393749,41.884108,106,12,7351.90322993,61
UMTS,1,99158819,12.41389,41.88865,78,10,5827.89960044,75
UMTS,1,98503137,12.380826,41.884075,157,10,8308.30414459,65
UMTS,1,99158649,12.412701,41.888876,335,5,5915.51077899,85
UMTS,1,99159860,12.427738,41.892486,374,10,4804.08517981,106
GSM,1,40290,12.434078,41.890251,37,20,4326.24739309,85
UMTS,1,98503722,12.37757,41.883455,125,10,8555.01242978,62
UMTS,1,98503723,12.374529,41.885364,120,12,8764.64614778,63
UMTS,1,99173967,12.448263,41.889021,98,3,3275.23850653,96
UMTS,1,99158869,12.452218,41.888907,213,6,2982.33402428,109
UMTS,1,98895128,12.458245,41.888431,243,7,2538.80297007,119
UMTS,1,99165760,12.452832,41.900826,187,12,3163.99365029,142
UMTS,1,99165809,12.453251,41.900385,109,2,3116.94030507,133
UMTS,1,98918415,12.452289,41.901067,6,3,3211.44929593,103
UMTS,1,98918412,12.452465,41.901048,27,4,3198.54674487,109
UMTS,1,99157313,12.458459,41.892115,40,2,2524.85252238,110
UMTS,1,98911983,12.455245,41.898898,126,7,2920.42802293,147
UMTS,1,98918410,12.453941,41.903129,212,10,3194.89360002,152
UMTS,1,98918416,12.452614,41.902583,49,3,3256.95034289,105
UMTS,1,98918407,12.453585,41.904582,188,5,3294.08160015,121
UMTS,1,99157217,12.456541,41.887874,124,4,2670.20393941,113
UMTS,1,98918411,12.453052,41.901162,18,2,3163.10958765,110
UMTS,1,99165809,12.453301,41.900247,26,2,3107.91188719,118
UMTS,88,25764789,12.477531,41.904914,35,3,1974.00643459,119
UMTS,88,25764123,12.47758,41.904649,17,3,1947.54250624,116
GSM,88,8752,12.412285,41.952676,172,2,9149.45972293,37
GSM,88,17385,12.400801,41.953222,1287,2,9769.44084008,76
UMTS,1,98505447,12.376438,41.876837,550,4,8732.72500062,72
UMTS,1,99158650,12.392685,41.882481,654,5,7449.080981,81
UMTS,1,99165872,12.45582,41.899211,102,6,2892.10671505,147
UMTS,1,98918425,12.457489,41.904,12,4,3010.41886908,122
UMTS,1,98524559,12.362585,41.873921,458,4,9802.34696708,64
UMTS,1,98911999,12.456,41.899322,123,8,2883.91092977,151
UMTS,1,98941492,12.456329,41.899614,18,3,2872.77900298,134
UMTS,1,98543299,12.379833,41.877912,391,14,8464.39621294,66
UMTS,1,98918417,12.456856,41.90231,133,3,2960.59387984,160
UMTS,99,21339942,12.481111,41.900393,71,3,1409.48007685,134
UMTS,88,26061890,12.476112,41.872459,720,4,2309.18015769,259
UMTS,88,26026367,12.478477,41.872634,355,24,2205.41472438,189
UMTS,88,26019887,12.478169,41.87248,7,2,2231.26656191,141
UMTS,88,26189519,12.42227,41.922722,1258,24,6340.08965318,111
UMTS,88,26157584,12.425066,41.922417,1229,40,6150.85552718,114
UMTS,88,26224852,12.482977,41.811096,132,2,8822.78724971,119
UMTS,1,99162420,12.41856,41.881268,9,14,5567.04421251,69
UMTS,1,99179498,12.418473,41.881302,12,10,5572.73283409,68
