,level_0,index,radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal,distanze
2347,84739,3509406,GSM,222,88,30031,8842,,12.517057000000001,41.910976,162,2,1,1375914716,1381090319,,3090.0883450629744
2348,84754,3510618,UMTS,222,1,61510,98973662,,12.479677,41.846615,275,5,1,1375952406,1432060300,,4950.76591234507
2349,84756,3510622,UMTS,222,1,61510,98960924,,12.489735000000001,41.855402000000005,1316,8,1,1375952526,1432060230,,3868.0514634089236
2350,84785,3511263,UMTS,222,1,61508,98829831,,12.504398,41.919924,5,5,1,1375972003,1375972243,,3452.842597317551
2351,84795,3511511,GSM,222,88,30032,16595,,12.486243,41.863968,431,4,1,1375977822,1375978001,,2954.1599562640986
2352,84796,3511518,UMTS,222,10,35004,10398779,,12.510750999999999,41.938548,171,2,1,1375977959,1375978017,,5586.175030801343
2353,84804,3511720,UMTS,222,1,61510,98977256,,12.514944,41.805867,6566,7,1,1375981703,1399041212,,9550.35363869672
2354,84805,3511727,UMTS,222,1,61510,98977175,,12.520735,41.804857,6242,9,1,1375981825,1396280302,,9765.266539770237
2355,84806,3511735,UMTS,222,1,61510,98982827,,12.580612,41.825520000000004,1518,12,1,1375981942,1432764323,-105.0,10261.684765971895
2356,84845,3513955,GSM,222,88,30010,18541,,12.482542,41.870975,1,4,1,1376042490,1376042731,,2281.9066732156984
2357,84995,3517646,UMTS,222,1,61501,98369885,,12.539092,41.881871999999994,0,3,1,1376139653,1376139833,,3989.103534004916
2358,85178,3524586,UMTS,222,99,50063,18063482,,12.489974,41.816224,17,2,1,1376324958,1376325018,,8215.879255890834
2359,85181,3524702,UMTS,222,10,35005,10085733,,12.489746,41.816192,20,9,1,1376326807,1399538230,,8219.905127353917
2360,85273,3528414,UMTS,222,99,50001,6267301,,12.538581,41.94205,197,6,1,1376388362,1388238886,,6922.64407613457
2361,85274,3528424,UMTS,222,99,50001,6267304,,12.537725,41.941571,270,4,1,1376388478,1388238823,,6839.072846880751
2362,85347,3529273,UMTS,222,10,35007,10412192,,12.473975999999999,41.884468,85,2,1,1376404081,1413719472,,1649.9364881565787
2363,85348,3529278,UMTS,222,10,35007,10412189,,12.473930000000001,41.884334,79,4,1,1376404142,1413719412,,1659.2244739995506
2364,85407,3530278,UMTS,222,88,30078,25246051,,12.503469,41.904108,90,8,1,1376418143,1376418546,,1802.7492156717783
2365,85413,3530713,UMTS,222,88,31091,25764501,,12.540251,41.912022,556,20,1,1376424252,1414944228,,4658.402157068193
2366,85544,3534836,UMTS,222,99,50364,18717272,,12.564908,41.854243,32,3,1,1376513519,1376513770,,7226.880828397125
2367,85682,3540198,UMTS,222,99,50063,19345012,,12.422312,41.882884999999995,9,2,1,1376645186,1376645246,,5867.528744387015
2368,85685,3540269,UMTS,222,1,61502,99028448,,12.453999000000001,41.826913,20,2,1,1376647635,1376647768,,7713.610931642508
2369,85849,3545647,UMTS,222,88,30092,25698696,,12.457074,41.883671,153,7,1,1376771386,1381319372,,3014.0341494020004
2370,85966,3549136,UMTS,222,99,50364,21340556,,12.5227,41.932869000000004,319,10,1,1376861333,1417906001,-105.0,5370.082645975642
2371,85967,3549143,UMTS,222,99,50063,19374401,,12.491764,41.939865999999995,718,18,1,1376861455,1417905997,-104.0,5519.6831308196
2372,85992,3550823,UMTS,222,88,31091,50594049,,12.538646,41.861273,6946,11,1,1376912192,1388166487,,5008.533652428989
2373,85993,3550828,UMTS,222,88,31091,25765174,,12.557881,41.849555,2284,12,1,1376912247,1381834560,,7068.794340881731
2374,85994,3550831,UMTS,222,88,31091,25794866,,12.559041,41.84987,1838,6,1,1376912305,1381834405,,7121.1413359261205
2375,86024,3551590,UMTS,222,88,31091,25772526,,12.527161,41.916230999999996,5,5,1,1376929411,1376929703,,4090.161136529794
2376,86075,3554359,UMTS,222,88,31091,25766395,,12.571158,41.849361,3,2,1,1376994659,1376994675,,7960.810594867209
2377,86090,3554570,UMTS,222,88,31091,25764594,,12.570943,41.850571,234,3,1,1377000794,1378383697,,7870.199171414204
2378,86134,3555826,UMTS,222,88,30078,25253359,,12.478336,41.908503,24,9,1,1377028272,1377028683,,2343.866493966185
2379,86140,3556015,UMTS,222,88,30092,25692216,,12.456298,41.883972,60,24,1,1377032189,1382698519,,3068.920100494476
2380,86146,3556473,UMTS,222,99,50021,13855489,,12.423217999999999,41.90917,2,2,1,1377041711,1377041773,,6110.891429223414
2381,86198,3558621,UMTS,222,99,50063,18061212,,12.473512,41.832851,169,8,1,1377104883,1434829349,,6555.725946715313
2382,86243,3559754,UMTS,222,99,50364,18716779,,12.574949,41.881259,2919,4,1,1377128134,1379108471,,6928.306969249062
2383,86244,3559758,UMTS,222,99,50364,18716773,,12.56577,41.887423,23,4,1,1377128193,1379108353,,6102.707467670787
2384,86245,3559767,UMTS,222,99,50364,18716282,,12.563469,41.88595,248,3,1,1377128376,1413908141,,5922.758016049346
2385,86257,3560620,UMTS,222,1,61508,98835020,,12.504242,41.909944,29,2,1,1377158344,1377158404,,2408.1673437034183
2386,86259,3560771,UMTS,222,99,50063,18063427,,12.497497000000001,41.859818,226,15,1,1377163685,1415700863,-104.0,3398.7197307238594
2387,86260,3560776,UMTS,222,99,50063,18064477,,12.489436999999999,41.853663,255,10,1,1377163804,1415700863,-104.0,4062.305392382543
2388,86261,3560779,UMTS,222,99,50063,18064478,,12.485991,41.851225,144,9,1,1377163864,1415700863,-104.0,4357.886089168619
2389,86262,3560782,UMTS,222,99,50063,18026649,,12.476108,41.843792,234,7,1,1377163924,1415700863,-104.0,5324.7319437488195
2390,86263,3560783,UMTS,222,99,50063,18064487,,12.473108,41.836577,79,4,1,1377163985,1415522133,-104.0,6163.186190507617
2391,86278,3560951,UMTS,222,88,31091,25766675,,12.534595,41.871702,193,7,1,1377169574,1389736867,,4063.9839677692075
2392,86285,3561388,UMTS,222,88,31091,25769936,,12.569907,41.875939,10,3,1,1377178447,1377876180,,6630.236771153654
2393,86286,3561389,UMTS,222,88,31091,25795035,,12.571628,41.8743,644,15,1,1377178474,1379002727,,6813.9483175318
2394,86287,3561396,GSM,222,88,30048,16808,,12.566233,41.874618,603,3,1,1377178615,1386958630,,6372.765065982471
2395,86289,3561457,UMTS,222,99,50063,18061219,,12.471959,41.834101000000004,257,9,1,1377180044,1415522133,-104.0,6453.561665439153
2396,86303,3561857,UMTS,222,1,61508,98832100,,12.502148,41.909721000000005,154,3,1,1377189469,1377528344,,2319.0108272614766
2397,86312,3562035,UMTS,222,99,50364,18718013,,12.563805,41.861156,447,7,1,1377192962,1397914177,,6752.043439391035
2398,86322,3562283,UMTS,222,99,50063,19374303,,12.461098,41.940936,26,4,1,1377198199,1377198379,,6205.202818389635
2399,86376,3564094,UMTS,222,1,61501,98373350,,12.562111999999999,41.887685,955,71,1,1377245872,1384377035,,5798.041087200496
2400,86378,3564170,UMTS,222,88,31091,25766381,,12.562282000000002,41.887419,59,7,1,1377248300,1377248542,,5813.625864798477
2401,86401,3564794,UMTS,222,99,50063,18062713,,12.477766,41.830729999999996,531,3,1,1377266512,1394962551,,6712.212950384177
2402,86417,3565557,UMTS,222,1,61509,98895320,,12.516401,41.900397,11,2,1,1377282991,1377283051,,2297.7189641756377
2403,86421,3565752,UMTS,222,1,61509,98916005,,12.484564,41.902842,289,2,1,1377286735,1377286793,,1547.7535819196999
2404,86422,3565757,UMTS,222,1,61509,98916006,,12.481079,41.899419,416,5,1,1377286853,1431707672,-99.0,1388.0144929640865
2405,86423,3565759,UMTS,222,1,61509,98908157,,12.483483,41.902315,85,3,1,1377286913,1377287043,,1535.5531403678624
2406,86458,3567256,UMTS,222,88,30074,25336901,,12.446981,41.80636,338,11,1,1377334198,1378050838,,10042.124721621924
2407,86475,3567522,UMTS,222,88,30074,25313777,,12.449202,41.810704,2675,6,1,1377344202,1378041107,,9525.640177241441
2408,86599,3572086,UMTS,222,10,35007,10412864,,12.483283,41.922529,12,11,1,1377470190,1377470625,,3671.403045611993
2409,86654,3573916,UMTS,222,88,31091,25764242,,12.472892,41.852377000000004,1010,44,1,1377529986,1377532767,,4497.526624360445
2410,86657,3574006,UMTS,222,88,30092,25702142,,12.468917,41.865127,446,2,1,1377532841,1383049012,,3393.5773911804185
2411,86658,3574009,UMTS,222,88,31091,25769693,,12.460884,41.864436,845,2,1,1377532860,1396385474,,3871.1754575101327
2412,86659,3574012,UMTS,222,88,30092,25699646,,12.459536,41.880325,2298,5,1,1377532915,1377533392,,2933.5238892251105
2413,86701,3575028,UMTS,222,88,30092,25698691,,12.468549000000001,41.873607,2,3,1,1377554028,1377554211,,2698.5678391249944
2414,86761,3577114,UMTS,222,88,30092,25700615,,12.4299,41.900753,11,2,1,1377616745,1377616804,,5312.513318275674
2415,86834,3579739,UMTS,222,1,61509,98894384,,12.513554,41.880951,527,5,1,1377688689,1422705622,,2037.652379421119
2416,86884,3580810,UMTS,222,88,31091,25764538,,12.525163000000001,41.877003,332,2,1,1377712257,1377712321,,3092.8975229813173
2417,86962,3583803,UMTS,222,1,61503,98507239,,12.461236,41.928955,198,6,1,1377791759,1377792059,,5021.059361885744
2418,87026,3586293,UMTS,222,88,31091,25766398,,12.554326,41.838429999999995,529,4,1,1377855693,1377855992,,7715.14534237672
2419,87028,3586297,UMTS,222,88,31091,25766974,,12.550986,41.848757,1064,6,1,1377855872,1381834868,,6698.753615080052
2420,87051,3586767,UMTS,222,88,31091,25798273,,12.571973,41.851163,34,5,1,1377868851,1377869662,,7904.993851737894
2421,87052,3586770,UMTS,222,88,31091,25799937,,12.571943,41.851209000000004,3,2,1,1377868911,1377868970,,7900.1088420677925
2422,87057,3586912,UMTS,222,99,50364,21338078,,12.502804,41.90082,336,3,1,1377871961,1409388548,,1467.5983063230422
2423,87058,3586914,UMTS,222,99,50364,21306849,,12.50571,41.901508,44,3,1,1377872021,1377872143,,1678.6165974933597
2424,87064,3587005,UMTS,222,88,31091,25766394,,12.568977,41.852491,5,3,1,1377874322,1377874442,,7616.069633660547
2425,87068,3587075,UMTS,222,88,31091,25795034,,12.568508,41.870535,162,2,1,1377875872,1378384016,,6688.771943419011
2426,87078,3587417,UMTS,222,99,50063,18023611,,12.431977999999999,41.851879,4,2,1,1377882999,1377883072,,6572.275579203828
2427,87080,3587450,UMTS,222,1,61503,98507243,,12.392508,41.902678,40,2,1,1377883516,1396606579,,8399.444304880548
2428,87082,3587494,UMTS,222,88,30091,25379301,,12.599926,41.837102,117,3,1,1377884511,1378383420,,10702.854382239506
2429,87116,3588537,UMTS,222,99,50063,19376913,,12.415658,41.91125,4,3,1,1377903234,1377903354,,6779.3175048722305
2430,87147,3589793,UMTS,222,10,35008,10087083,,12.60591,41.842163,22,3,1,1377944739,1377944861,,10833.128078624706
2431,87155,3589905,UMTS,222,88,30092,25698832,,12.432675,41.922814,857,12,1,1377948253,1391300469,,6135.502842311576
2432,87162,3590041,UMTS,222,88,31091,25764250,,12.446717,41.816638,451,5,1,1377951737,1378424785,,9003.146988620834
2433,87164,3590046,UMTS,222,88,31091,25795049,,12.447478,41.816808,441,10,1,1377951914,1390311816,,8959.564595324608
2434,87168,3590113,UMTS,222,88,30078,25242952,,12.474377,41.908972999999996,16,3,1,1377954084,1377954264,,2565.142059903088
2435,87169,3590118,UMTS,222,88,30078,25233418,,12.474793,41.906479,289,4,1,1377954204,1396572191,,2323.4077285342464
2436,87254,3592827,UMTS,222,88,30074,25307678,,12.446287,41.802685,1666,5,1,1378031449,1395302478,,10442.642415915869
2437,87255,3592828,UMTS,222,88,30074,25305878,,12.446773,41.80102,1480,9,1,1378031490,1395302880,,10600.488420417665
2438,87256,3592833,UMTS,222,88,30074,25307794,,12.446564,41.806315000000005,55,15,1,1378031674,1378051162,,10059.791834713596
2439,87257,3592834,UMTS,222,88,30074,25337597,,12.446225,41.797062,1049,4,1,1378031692,1395302600,,11028.023149013014
2440,87258,3592839,UMTS,222,88,30074,25305994,,12.445557,41.804407,444,5,1,1378031864,1407002852,,10287.623363492376
2441,87259,3592846,UMTS,222,99,50063,19371424,,12.47235,41.929106,220,2,1,1378032300,1378042688,,4631.222502687885
2442,87260,3592848,UMTS,222,99,50063,19334932,,12.47374,41.929038,335,5,1,1378032431,1378044008,,4584.091018128025
2443,87266,3592917,UMTS,222,88,31091,25795701,,12.461563,41.829904,329,10,1,1378035408,1378036158,,7165.038842370404
2444,87283,3593167,UMTS,222,99,50063,19371421,,12.475025,41.929144,15,3,1,1378042593,1378043328,,4560.498506474821
2445,87285,3593478,GSM,222,88,30020,16881,,12.446508,41.806344,5,2,1,1378051077,1378051102,,10058.567883463222
2446,87315,3594068,UMTS,222,88,31091,25764279,,12.467042,41.833717,1499,12,1,1378063647,1395016482,,6612.816160243201
2447,87317,3594085,UMTS,222,88,31091,25795700,,12.464428999999999,41.833301,95,2,1,1378063950,1379146025,,6728.235061245346
2448,87437,3594325,UMTS,222,1,61502,99031872,,12.419638,41.825811,299,12,1,1378066730,1378066730,-68.0,9356.174906177535
2449,87438,3594327,UMTS,222,1,61502,99037653,,12.453273,41.839706,3345,122,1,1378066731,1378066746,-75.0,6475.833159918296
2450,87439,3594328,UMTS,222,1,61510,98961842,,12.487206,41.855954,236,9,1,1378066746,1378066749,-67.0,3824.4707800248466
2451,87491,3596146,UMTS,222,1,61510,98960800,,12.57757,41.848786,57,4,1,1378130133,1378132328,,8438.51923295
2452,87492,3596148,UMTS,222,1,61510,98982270,,12.575308,41.854166,4916,6,1,1378130195,1407416855,,7965.258234734329
2453,87493,3596152,UMTS,222,10,35008,10084704,,12.580539,41.844577,1000,21,1,1378130257,1383566318,,8903.819372033971
2454,87494,3596154,UMTS,222,10,35008,10084707,,12.581864999999999,41.849373,373,3,1,1378130376,1378130630,,8705.551991703898
2455,87495,3596156,UMTS,222,10,35008,10084701,,12.580883,41.842639,818,18,1,1378130477,1408401604,,9051.261786733012
2456,87501,3596229,UMTS,222,1,61510,98961357,,12.577082,41.844852,11565,14,1,1378132146,1413980664,,8651.476105177342
2457,87542,3598191,UMTS,222,99,50063,19373752,,12.44562,41.904652,3101,8,1,1378168536,1401085564,,4196.622160286874
2458,87543,3598274,UMTS,222,99,50063,19375161,,12.452091000000001,41.907594,552,7,1,1378170581,1400661625,,3859.312768851527
2459,87544,3598283,UMTS,222,99,50063,19375162,,12.449928,41.908823999999996,325,2,1,1378170641,1400661495,,4083.177876161586
2460,87573,3599120,UMTS,222,88,31091,25757799,,12.465094,41.831733,1256,7,1,1378201923,1379146600,,6873.649811236912
2461,87655,3601447,UMTS,222,1,61510,98983148,,12.605310000000001,41.880924,1599,3,1,1378255248,1404990938,,9433.253871810708
2462,87702,3603108,UMTS,222,1,61509,98900466,,12.503103999999999,41.909926,27,4,1,1378313783,1378313962,,2369.1227304503464
2463,87703,3603164,UMTS,222,10,35005,10035832,,12.470792,41.828802,53,4,1,1378314881,1378315123,,7047.22291465134
2464,87722,3603594,UMTS,222,99,50364,18684021,,12.571131,41.890999,3,3,1,1378326233,1378326412,,6540.455259202576
2465,87724,3603707,UMTS,222,99,50001,21993756,,12.452753999999999,41.814937,13330,7,1,1378329737,1410120419,,8979.552129776805
2466,87726,3603712,UMTS,222,99,50001,21993985,416.0,12.429696,41.816025,1232,8,1,1378329917,1428489781,-109.0,9740.595076750396
2467,87727,3603715,UMTS,222,99,50001,21993981,,12.421712,41.834507,238,5,1,1378329978,1424526533,,8521.005295496674
2468,87748,3604205,UMTS,222,1,61510,98959543,,12.484183,41.850219,2473,92,1,1378341825,1378341874,-73.0,4488.979712064254
2469,87756,3604662,UMTS,222,88,31091,25764581,,12.562167,41.887271999999996,32,5,1,1378363189,1378363428,,5804.984727504919
2470,87767,3604926,UMTS,222,88,30092,25700607,,12.397565,41.904881,2984,6,1,1378378265,1419238113,,8031.909032066871
2471,87779,3605133,UMTS,222,88,30091,25371410,,12.587546000000001,41.840621999999996,72,2,1,1378383476,1378383484,,9632.3971528428
2472,87780,3605156,UMTS,222,88,31091,25764775,,12.570945,41.854031,52,3,1,1378383722,1380310395,,7662.03502506563
2473,87781,3605159,UMTS,222,88,31091,25765146,,12.56933,41.862528999999995,546,5,1,1378383817,1378383957,,7090.99615117724
2474,87782,3605166,UMTS,222,88,31091,25769446,,12.574193,41.871156,545,2,1,1378383988,1381849618,,7115.713441656093
2475,87790,3605454,UMTS,222,1,61510,98961197,,12.565253,41.862167,626,14,1,1378391959,1431699900,,6805.813642310781
2476,87791,3605456,UMTS,222,1,61510,98963223,,12.566524000000001,41.861521,1303,24,1,1378392079,1425570637,,6932.495381548771
2477,87827,3606940,UMTS,222,88,31091,25772338,,12.478000999999999,41.854357,112,2,1,1378423510,1378423541,,4152.177346104236
2478,87828,3606943,UMTS,222,88,31091,25764266,,12.465292999999999,41.847336,1096,5,1,1378423565,1395016722,,5260.866391159946
2479,87829,3606946,UMTS,222,88,31091,25764577,,12.475852,41.848888,15,2,1,1378423603,1378423628,,4785.287276349893
2480,87830,3606951,UMTS,222,88,31091,25764284,,12.46459,41.840140000000005,298,3,1,1378423686,1378423774,,6015.581979701292
2481,87831,3606961,UMTS,222,88,31091,25764280,,12.468822,41.829277000000005,1026,6,1,1378423886,1384258987,,7039.793743558113
2482,87834,3606970,UMTS,222,88,31091,25757800,,12.466621,41.830265000000004,21,2,1,1378424065,1378424079,,6988.066578879797
2483,87835,3606975,UMTS,222,88,31091,25772348,,12.457982000000001,41.828206,17,2,1,1378424204,1378424422,,7450.247444407901
2484,87837,3606988,UMTS,222,88,31091,25764637,,12.457033000000001,41.827890000000004,225,4,1,1378424487,1378424665,,7513.074831512535
2485,87840,3607003,UMTS,222,88,31091,25764249,,12.463425,41.81926,698,2,1,1378424724,1380291525,,8233.971120463404
2486,87852,3607797,UMTS,222,88,30090,25436827,,12.554907,41.905861,28,4,1,1378461306,1378461486,,5477.298362515783
2487,87869,3608465,UMTS,222,88,30092,25730259,,12.414427,41.925047,37,2,1,1378485103,1408082805,,7535.509526878623
2488,88025,3612438,UMTS,222,88,31091,25766933,,12.503616000000001,41.892903999999994,3,2,1,1378596917,1378596977,,984.4547425171452
2489,88048,3613353,UMTS,222,10,35008,10087222,,12.579697,41.882697,6,2,1,1378636362,1378636384,,7298.584863256641
2490,88195,3616668,UMTS,222,99,50001,6265687,,12.510702,41.989489,110,2,1,1378742091,1378742211,,11135.942664369864
2491,88222,3617869,UMTS,222,88,30074,25305551,,12.443951,41.820896000000005,47,6,1,1378768304,1378768610,,8680.242231628155
2492,88271,3619532,UMTS,222,88,31091,25766411,,12.567944,41.895957,546,14,1,1378827763,1384704881,,6307.872189029203
2493,88397,3623977,UMTS,222,88,31091,25764257,,12.45754,41.846817,39,8,1,1378947362,1378987327,,5615.391309691658
2494,88398,3623984,UMTS,222,88,31091,25796242,,12.45752,41.846609,1,4,1,1378947533,1378947655,,5636.0695690172815
2495,88460,3625758,UMTS,222,99,50364,18685562,,12.562432000000001,41.909651000000004,77,7,1,1379005100,1379006517,,6206.299189483938
2496,88464,3625816,UMTS,222,99,50364,18718762,,12.548814,41.914087,1235,5,1,1379005945,1417905997,-104.0,5387.160995179849
2497,88475,3626153,UMTS,222,88,31091,25774293,,12.555514,41.88035,60,3,1,1379012855,1379013001,,5356.447616230521
2498,88549,3628468,UMTS,222,10,35005,10084480,,12.499016000000001,41.832978999999995,18,27,1,1379089162,1379090199,,6376.774595985892
2499,88585,3629340,UMTS,222,99,50364,18684028,,12.571176,41.886088,800,3,1,1379108230,1382523377,,6559.508076633246
2500,88622,3631008,UMTS,222,99,50071,16723895,,12.604975,41.945375,185,2,1,1379168570,1379168893,,11176.591175310878
2501,88639,3631425,UMTS,222,10,35015,10067852,,12.445249,41.962253999999994,36,3,1,1379179167,1379353447,,8907.860859621314
2502,88671,3632987,UMTS,222,88,30090,25437515,,12.522419000000001,41.944117,7,2,1,1379233387,1379233447,,6490.771387524613
2503,88702,3633496,UMTS,222,99,50364,18718388,,12.55679,41.857243,2174,4,1,1379253818,1424097539,-100.0,6481.606062244088
2504,88703,3633499,UMTS,222,99,50364,18718382,,12.559296,41.851772,2,2,1,1379253881,1379253944,,7006.991812279359
